source	target	count
817240094	1223377452	1
433817836	193081261	1
66619528	273684907	1
354066352	321727339	1
118889056	974351666	1
287764462	425866428	1
14076747	2529971	1
1051947920	425279083	1
523988680	224320716	1
527752089	323252264	1
447591774	95453939	1
364686707	265725150	1
760443655	152045301	1
584328204	572961802	1
227596710	334399578	1
596992459	60654591	1
49456924	613743519	1
219629641	443170943	1
210735692	576560629	1
321800546	979811	1
89549770	21861738	1
475133436	249527815	1
1283772062	1330692217	1
1150401	42951128	1
359736863	372281031	1
1296275425	562992649	1
86062891	1373612244	1
333191502	618373717	1
431542644	574125330	1
74755898	1189144730	1
38243126	231756759	1
238364788	516991712	1
615426172	35803	1
364927565	9688342	3
70242815	9688342	1
278060808	82000767	1
139310542	269041269	1
318393568	1006521	1
172121894	454341008	1
309761428	274013881	1
31253	20904050	1
35383	784912	1
9916982	1729441	1
15621969	15343263	1
32760878	618373717	1
339153652	767828251	1
249993271	856977883	1
19714244	274562077	1
1069549182	521742210	1
603707254	278816555	1
129820933	30261067	1
332958001	135279277	1
6060122	87077721	1
468779240	730023510	1
716053303	18131006	1
59312944	63227835	1
15070958	273684907	1
731984419	192310584	1
1131631284	1005658801	1
825270577	63227835	1
303982298	12741	1
535466591	21861738	1
258009588	974351666	1
249450246	266839633	1
11509422	2890961	1
40268192	6312822	1
216545211	38891835	1
106631488	5489202	1
1252274941	562517857	1
401063066	1475774791	1
1222781	6187302	1
317826629	522526329	1
37467533	34152099	1
212954350	81617852	1
24355226	60273	1
16500108	755859	2
1380579505	503848670	1
1048759824	435845497	1
617902392	366493005	1
1237757929	6312822	1
335182146	177042919	1
134132248	15830701	1
1509164509	377133267	1
213339096	194913627	1
15259593	15944436	1
554372653	762676536	1
471429554	1104699276	1
412513896	504936637	1
249430238	407384080	1
942055706	68034947	1
14355425	299659914	1
719438522	604077303	1
367807537	1209647293	1
443192132	1209647293	1
257936263	501842046	1
210286506	127978917	1
788897419	370877760	1
73416194	231756759	1
233700057	240535437	1
1252910311	271380218	1
1487830818	151630380	1
819148	784912	1
8204972	273684907	1
590337064	21861738	1
7926002	14446776	1
323935940	240535437	1
51804741	25890126	1
43633204	68345439	1
380146222	336176039	1
382510250	256578576	1
1383229999	707658601	1
423533400	249527815	1
31316851	755859	1
467586596	250848867	1
124803455	275686563	1
410781722	479087990	1
589703009	116340081	1
31426967	10876852	1
1505348958	1417490124	1
216892541	68439673	1
425427169	28785486	1
14351040	20631332	1
84697672	6370862	1
426358286	252714883	1
18217950	4641021	1
275267369	188615099	1
350496295	15754395	1
506379076	540488894	1
368611268	342396989	1
379740276	101701899	1
379930650	754459946	1
98605700	133516831	1
84968136	53654843	1
248425036	160385833	1
481500883	95330107	1
106449695	240337795	1
1462282868	403027009	1
372046260	388367200	1
19997544	1197619002	1
319712858	454210216	1
125399344	10876852	1
1514741	755859	1
772041690	12273252	1
280583731	14522520	1
786807306	14231571	1
139857515	15944436	1
41565292	972651	1
450499028	275693644	1
352493885	30261067	1
398226223	38904535	1
272626164	130037210	1
631635211	573289798	1
1473349208	73147282	1
208354728	15944436	1
384690538	897582194	1
232071992	249527815	1
936097273	538699837	1
324138044	461680348	1
625314563	485397452	1
280647294	73498980	1
40698216	10545	1
1062569149	834109447	1
267471262	189687557	1
231854998	126484603	1
577920402	221187032	1
363548468	974351666	1
628977526	330654985	1
14486475	9688342	3
18643766	15663335	1
360119075	723417787	1
1398656252	72588786	1
28718237	338555144	1
302332050	1214346157	1
116640741	322364228	1
19664443	17524072	1
218645400	14097734	1
35232099	595710755	1
635188005	237128252	1
15791237	19312115	1
341774332	960385638	1
1464152857	16507391	1
388021677	479990985	1
1150658455	149655776	1
257218171	217702694	1
42318407	189687557	2
169542140	6981492	1
420687496	38024852	1
133765360	16507391	1
37430527	273684907	1
911434074	44984712	1
299317603	756226885	1
317942327	151630380	1
487026079	806382636	1
356881173	15383958	1
273092529	288576091	1
86878729	249527815	1
370126463	353899478	1
98441476	127114643	1
70714671	2136531	1
128799844	146957489	1
40107138	176273120	1
1487681053	331228272	1
17647360	91004913	1
760369974	51813392	1
26924606	249527815	1
529589424	282736590	1
471220946	328004098	1
287117722	29470864	1
202134196	15662791	1
372555708	299473199	1
606683588	362861201	1
80680080	25338609	1
232046874	203673758	1
326560403	237128252	1
244246245	249527815	1
14258953	45087618	1
247003383	407690761	1
14742479	84122152	1
314213959	120894247	1
1086616052	342901425	1
749911052	229256967	1
171526696	18570772	1
17832925	65734193	1
513901635	578762277	1
27164686	1344951	1
170618794	1657191	1
153817195	248486568	1
93186089	979811	1
46160749	972651	1
1327519483	229587158	1
189283563	448580421	1
631702531	249527815	2
49455665	12273252	1
84849477	23978155	1
70579655	9688342	1
288363094	50825704	1
245212186	411929500	1
500689906	43171966	1
331422641	32234223	1
43797818	60807287	1
464250728	402233609	1
314926703	14861285	2
7439852	16318564	1
15677932	6740132	1
471793285	618373717	1
320547176	273732024	1
292071105	242526325	1
264127009	91336447	1
1325642120	613700693	1
237413140	618373717	1
7805972	273684907	1
90321109	390175858	1
1278164552	457032280	1
876125251	104786653	1
380089522	750215642	1
19156689	1729441	1
72989276	24071914	1
23389620	15681726	1
53993632	1358858132	1
21577048	189687557	1
278334283	6370862	1
709080900	398259515	1
15389419	16655768	1
156828813	350515732	1
337189608	618373717	1
298863314	336910047	1
424988766	351898974	1
36368830	26383013	1
340359417	188667111	1
1469487666	15576406	1
224738043	1465361246	1
14658540	275686563	1
15433202	418597196	1
268376987	229587158	1
1186	16655768	1
403194178	459082318	1
1274106097	112243365	1
364658834	257100334	1
14106909	1729441	1
19680525	275686563	1
87077721	20904050	1
354769243	294447727	1
801402518	259914544	1
534895679	381171306	1
269876787	310069463	1
284774580	37917024	1
18254098	972651	1
290908779	14522520	1
259737797	162111838	1
98785047	149512797	1
47019569	929	1
225853677	371395053	1
7924302	140195980	1
1287539142	332490795	1
425959353	96957978	1
318113748	834923124	1
455891384	854723556	1
57555715	104439238	1
154594469	18460479	1
388502589	30600597	1
344457592	303519851	1
281750929	459660494	1
362882557	136112364	1
36281844	11381522	1
246109190	79809519	1
1377130068	188048136	1
267036145	1468953230	1
98454438	336739432	1
90512230	755859	1
31004432	330785004	1
602155060	382610885	1
989260922	349604129	1
155056723	99664549	1
219381081	317942327	1
37445915	139443574	1
109254805	86315276	1
378296290	326259135	1
93998613	5777542	1
241996742	189655939	1
381171306	460652518	1
994402129	2735591	1
382166024	350537556	1
299926941	216892541	1
302676290	127084752	1
1149724596	98761136	1
26900758	22516489	1
626195436	338695142	1
47118255	972651	1
270553606	23964755	1
454387754	417443237	1
7638992	3468981	1
189118210	20423403	1
314317353	561467979	1
228374300	618373717	1
159639857	303519851	1
385833623	18657572	1
348464248	9688342	1
582916234	118143361	1
176175447	115266129	1
863848178	729861540	1
520608683	457032280	1
119220952	64844531	1
22036901	9688342	1
243228539	293103686	1
148991453	14885549	1
257986256	283322739	1
15642994	6312822	1
121323627	139443574	1
377857118	1344951	1
31292240	53654843	1
60761503	14231571	1
12582	2087371	1
492813153	398311933	1
1167238286	15403842	1
468752769	1074257515	1
105131256	18224194	1
258215926	451108446	1
264890899	10876852	1
368499364	270613578	1
1285967594	106725205	1
881032026	407380921	1
16683	381521407	1
623556980	137815751	1
441308794	607525509	1
169967159	60807287	1
561735662	415983273	1
451103481	357892871	1
1349502800	21861738	1
1343390280	9688342	1
278294605	522526329	1
34884761	127978917	1
321728201	98465645	1
17475643	10876852	1
443218491	255749363	1
51899688	35351405	1
411669793	1316401874	1
42617435	353246380	1
1457952931	516881795	1
29795248	870391068	1
1094122358	447538839	1
29948225	395670444	1
375892803	21650344	1
1145786077	439669369	1
15269662	6312822	1
98523794	6312822	1
1457158830	516881795	1
20328096	979811	1
474457299	337510355	1
472532582	1110602994	1
113371870	12477472	1
174939119	43464240	1
36257002	88371142	1
379369388	339316045	1
559729753	387378258	1
1278827473	23255992	1
1081810638	520650552	1
130236962	305620222	1
868595948	820459555	1
447507249	249527815	1
256732199	932740352	1
29835531	245886246	1
247908667	53782743	1
195194064	147998591	1
516009182	850929068	1
1444999730	152872449	1
612746208	363136776	1
105824081	266761504	1
49794827	14231571	1
159263485	468712304	1
572243777	972651	1
14797177	51813392	1
944872802	249527815	1
69814080	249527815	1
12609722	20904050	1
146706744	1163429143	1
22390012	15027362	1
727313905	974351666	1
22399635	960385638	1
607467306	354863553	1
242368320	804836880	1
32587265	1101817854	1
15141820	127978917	1
38096582	188048136	1
333014632	24651375	1
378182084	146120215	1
330753874	10876852	1
336465735	387159418	1
151108465	135714773	1
328404476	587667144	1
263389845	128305738	1
116279807	242596382	1
24912602	34273998	1
182692836	221580221	1
165450482	218621862	1
49430585	1149269935	1
369101851	317942327	1
239184466	12953402	1
1219435495	1692881	1
1105612790	14861285	1
19639752	972651	1
1457220091	516881795	1
547923673	529226182	1
15498964	15077603	1
261896023	331300019	1
278153743	360341291	1
96344701	469006498	1
56479663	35295546	1
129598639	327100443	1
51157100	612152798	1
53563332	14097734	2
830092806	424692641	1
347570157	370981071	1
5777542	83271185	1
247525112	2890961	2
37052909	188048136	1
10836092	15930061	1
834747360	482521153	1
349271329	15944436	1
386788834	21861738	1
716498341	335525503	1
445870280	303519851	1
177260278	273684907	1
836616204	1074257515	1
145922419	9688342	1
744362258	557130863	1
1323793262	834923124	1
424473931	63336308	1
560661031	550681491	1
39105536	249527815	1
21039777	624683	1
931084544	297018989	1
1444193186	23004372	1
225638480	505019431	1
32812675	245003777	1
18103349	672513	1
808105351	974351666	1
769108380	30261067	1
257218171	311593468	1
787461523	1433918204	1
16149566	6370862	1
538589041	418026649	1
318166917	318876241	1
69298912	974351666	1
94272066	23032702	1
84634445	979811	1
1342447152	618373717	1
1444920404	7494912	1
519827533	315524380	1
28841523	1373793648	1
83034580	145827704	1
487504339	163955752	1
257149440	228944457	1
9696792	349728639	1
342459279	582095988	1
24203483	1380420314	1
921236006	318520667	1
395760155	44523812	1
651403	150	1
496213036	624576781	1
240535437	396708586	1
41548513	19148970	1
491047019	605647538	1
112526332	14061690	1
31543038	167289455	1
309864612	94688217	1
482579505	592406786	1
94349783	256578576	1
1104515744	1074257515	1
592658133	504936637	1
559770368	415727371	1
603280371	256578576	1
351644808	131248988	1
178225256	353312615	1
375305158	51584142	1
497283231	255749363	1
815930845	220124302	1
587938892	25338609	1
478718817	263810534	1
588643737	89495088	1
320761968	54091512	2
14721683	979811	1
5016311	14533000	1
185934180	136112364	1
40926144	443310189	1
54114417	32990853	1
337120896	1427122646	1
470757557	188048136	1
1113448327	302969978	1
275589630	167519011	1
331478909	282918042	1
209476270	299917091	1
755418870	370877760	1
155453757	253721283	1
35180809	267081804	1
34965782	315942093	1
322749894	1249877161	1
444188295	188048136	1
288857271	26183233	1
316185186	51172902	1
77906159	69199872	1
241261334	397611566	1
33744277	273486794	1
242710771	2890961	1
237342220	434130489	1
852132638	249527815	1
321735800	170392503	1
605864006	573289798	1
228240984	321509439	1
48866419	309417205	1
283534344	60737306	1
602346823	522526329	1
1146133807	10194392	1
23571293	22779674	1
472571684	18657572	1
576519250	447538839	1
97360247	29470864	1
309576392	14522520	1
103185156	14539324	1
37994513	16711478	1
520679728	359814467	1
120780453	39261917	1
1199991240	1357903590	1
14245850	13146722	1
188771608	2087371	1
322303915	1232942994	1
19953639	5774552	1
128566997	14522520	1
411745181	334709500	1
447773836	263169976	1
793721874	48972559	1
1665241	115266129	1
1361409912	431624429	1
20385575	302810094	1
251701628	237125218	1
459363109	1071010459	1
282110981	73147282	1
281500700	9688342	1
14136236	16318564	1
10637792	13485092	1
282884948	354092704	1
1384674038	816653	2
377464726	547091887	1
594008113	1327037412	1
1083538310	1499017896	1
75247810	14861285	1
396106658	188048136	1
849767630	709273848	1
56121688	626131612	1
126959109	127978917	1
332920699	603341362	1
139487879	29470864	1
490072033	10876852	1
432463007	185178037	1
245704250	188048136	1
15461835	2087371	1
315570353	249527815	1
53834702	190862053	1
6966832	255979502	1
6171742	15944436	1
252746863	432636253	1
87532773	1692881	1
16985330	689183	1
7944212	308890486	1
282846369	254487211	1
1466459516	207185497	1
278564184	187206558	1
271111754	25338609	1
67435699	188048136	1
328870955	30678524	1
1457789220	516881795	1
468779240	833969546	1
50728023	256208550	1
538203670	47904708	1
143620497	10545	1
477293407	279702303	1
256777173	194735014	1
211121753	29470864	1
245206020	710294756	1
6559462	2195241	1
14501395	127978917	1
107039592	18460479	1
222283036	450957618	1
21766340	15440049	1
852007315	319817898	1
315791873	14522520	1
85011956	413466890	1
998719376	36099219	1
226975826	396059457	1
574640000	972651	1
14868169	10545	1
76149125	326496333	1
436754947	56267865	1
64041819	161353535	1
234584444	227866874	1
4019221	672513	1
1016517846	234969043	1
88859833	15343263	1
261711626	15662791	1
119553648	34273998	1
292954128	1352208816	1
279356836	599677824	1
105765996	6312822	1
528960147	708454531	1
633177382	263883819	1
326430801	172361134	1
37820980	46191823	1
48640039	1064487804	1
21618097	9688342	1
232097892	10876852	1
354822493	225852719	1
258280763	6981492	1
1006820060	1358858132	1
399087665	522526329	1
38897348	755859	1
17248576	36183	1
1478973788	1417490124	2
1028596771	222156471	1
17351544	273684907	1
989629957	19088161	1
440262809	354474247	1
66424945	60653751	1
169176522	98465645	1
375680112	264847794	1
217589348	37738195	1
319434582	99793925	1
755781338	248080772	1
727313905	417494129	1
576635322	76655858	1
351379689	118568590	1
935669960	266776325	1
320012044	635914443	1
470027626	18657572	1
46425431	6981492	1
313531038	979811	1
345594108	254560715	1
350165843	18460479	1
452290442	423061984	1
458533930	370512141	1
383595503	504936637	1
861707838	249330237	1
615675796	95330107	1
66888658	470603150	1
243575482	250202385	1
334960041	895650158	1
34696063	1421411	1
265567346	118105690	1
228374300	311920348	1
377728129	281988997	1
59696980	14861285	1
22279809	289265770	1
14820203	14861285	1
342545100	283252768	1
15769655	755859	1
286803371	273684907	1
323020949	569517769	1
389044328	339325312	1
850877130	30077811	1
241653250	331301126	1
49816801	730023510	1
118364521	6981492	1
47563271	17333679	1
17107857	11469602	1
318792828	30261067	1
102952706	342901425	1
1508684784	15958614	1
18166521	9688342	1
336793964	546938886	1
224308048	324753006	1
422773571	273542647	1
413664390	249527815	1
258927439	321712548	1
14080534	348429830	1
492884921	281529851	1
58680281	1276034432	1
139451876	876837301	1
558898439	613743519	1
85191676	10545	3
54417221	172176161	1
369665603	1071010459	1
1197932018	334327937	1
420585175	54888689	1
101118088	143960721	1
261769351	14179101	1
576689397	559698021	1
458072857	440238565	1
15778753	6312822	1
33433812	64591787	1
387954839	170277278	1
142822849	364526123	1
427576421	347782269	2
437345264	29470864	1
287770749	935730361	1
19182150	1005371676	1
514436464	304112075	1
507107746	382796296	1
433327243	330496178	1
618489576	849637051	1
229588133	534718815	1
470603150	1483562113	1
577196409	423061984	1
1279122806	53654843	1
275839240	218766068	1
114857802	249527815	1
413714795	8841372	1
24292361	17069439	1
10603962	15944436	1
534906862	53654843	1
954720488	433763927	1
1043718326	853873279	1
525778691	153024126	1
190068346	232960716	1
128083253	153547024	1
1350644042	730023510	1
223649074	146502029	1
1219058173	188048136	1
36617155	254820905	1
19050437	10545	1
312993221	357892871	1
170998810	522526329	1
163370245	90654592	1
44011351	21937155	1
36622906	273684907	1
254753265	9909802	1
505136406	42248160	1
37272379	388608263	1
13068842	6370862	1
763981825	624375039	1
413150449	439610797	1
11262212	1729441	1
723829807	916066321	1
289085296	6370862	1
467470048	220082774	1
403658162	396089373	1
138827085	312268363	1
29080263	249527815	1
710968034	25796915	1
1167426560	419023809	1
112372516	217144065	1
51683565	35803	1
15070140	1197619002	1
390912345	168258795	1
818940553	485351263	1
14566237	10545	1
583325511	370512141	1
260241448	76655858	1
14833020	784912	1
115779516	127978917	1
316684380	277568858	1
161828481	169282592	1
324750069	730957142	1
730218199	402233609	1
56502311	249527815	1
1310893405	532976780	1
103193302	27326466	1
87535607	289043797	1
616714834	762676536	1
1338332484	618373717	1
38142013	13567	1
61836908	54091512	1
15536268	16655768	1
1509895172	1456226064	1
74626223	1214346157	1
66823648	307077846	1
165820303	343544824	1
35835413	9688342	1
435334682	165408215	1
785690052	30261067	1
425262292	1115912875	1
14299440	16655768	1
40115608	249527815	1
334474648	229587158	1
16165501	14861285	1
266428267	15944436	1
350573458	14378219	1
26538239	52513046	1
16741286	10669542	1
502424898	600399226	1
92894452	428364993	1
803331128	99664549	1
604812970	520000612	1
226950845	15830701	1
392476501	958907449	1
543649831	974351666	1
85035105	462233086	1
39708863	202380088	1
705197282	14331688	1
139398124	12273252	1
250348336	121644514	1
43221087	148779151	1
407993060	107775833	1
887001992	573289798	1
153523338	17519179	1
66720477	27197234	1
158778628	14151652	1
260969320	323997119	1
124459589	14861285	1
18451147	30261067	2
350373854	155677346	1
161790494	16711478	1
258807603	75126830	1
1158607262	336771752	1
15791237	187216436	1
751503	755859	1
362489323	4255361	1
32207207	127978917	1
256376498	359116909	1
16885564	25856905	1
1457469415	516881795	1
419784668	613743519	1
177666707	6312822	1
65153162	39297909	1
311734458	431660808	1
30944200	1037878399	1
496572737	480549426	1
188660577	57908946	1
214242724	231298484	1
1398656252	917127007	1
495298967	116340081	1
1024538880	133516831	1
1382808582	25195917	1
589375001	351091789	1
1461879260	1405774381	1
726595656	139443574	1
524954634	552188038	1
160000293	263810534	1
351625209	315334376	1
152748591	157579749	1
1226714154	69199872	1
1499247182	856977883	1
296484891	249527815	1
29568655	19103064	1
349300764	15121945	1
241162257	12741	1
555416767	238323810	1
438144579	580321798	1
144002047	320063064	2
327839343	60807287	1
16719133	91336447	1
283828588	937095961	1
114111768	27165974	1
742134391	1074257515	1
69980643	94225925	1
151603154	171230770	1
711534908	529753932	1
71923600	14308470	1
60996815	406567475	1
94459222	103772037	1
239521129	391850840	1
53620209	282903612	1
407203394	450957618	1
36522739	160616566	1
15427914	15383958	1
355168933	95330107	1
361755289	275686563	1
1270928521	257250310	1
25327702	972651	1
477515909	68606521	1
427849315	1334855414	1
151596846	27197234	1
97010336	21165375	1
105967628	1373795683	1
66881886	29156483	1
951138782	1420548667	1
79344158	278698189	1
546561678	105677947	1
23980984	542157288	1
490602669	522526329	1
266217053	307791013	1
802663087	578762277	1
549600864	53654843	1
76033336	16655768	1
554888268	445295323	1
1460650260	945021517	1
175167121	174131457	1
396372788	133516831	1
6720512	6312822	1
196479138	18460479	1
425586310	429164187	1
1325760985	482409217	1
340319046	754205978	1
273849697	56983726	1
246497050	245815411	1
294207688	387159418	1
231476413	82171278	1
762579492	464223443	1
15654430	15649565	1
282782929	1470096307	1
236496297	79809519	1
410355309	15086405	1
597063795	493639263	1
1298947069	25195917	1
367856669	9688342	1
153419615	296412172	1
279397745	608608824	1
14277600	10545	1
139409842	576866925	1
102102915	265104593	1
101408818	317995501	1
735693607	171153308	1
430243142	98465645	1
399655590	1110211776	1
54081492	275686563	1
453065811	5485192	1
20276646	15944436	1
845879286	498471722	1
213155786	69199872	1
14691295	1632801	1
274466816	618373717	1
702325674	257289744	1
16678386	275686563	1
801802032	413576912	1
57456791	454248486	1
370923561	97855140	1
51144377	380384895	1
220269079	249527815	1
103450993	228944457	1
7446652	10669542	1
543804827	249527815	1
1265376932	73823026	1
575045253	974351666	1
215167494	261503212	1
209768555	197132004	1
433689392	1267694390	1
109505546	1344951	1
355709415	30261067	1
181346176	16318564	1
124558440	972651	1
23735807	20463683	1
412806340	517964341	1
617294328	414342756	1
301166597	188048136	1
148901916	107493294	1
89354935	28676598	1
62534487	275686563	1
38050553	101920103	1
142075953	18131006	1
1108731956	1104541790	1
848649260	18657572	1
247521902	181053211	1
66040381	595485575	1
180103036	360377299	1
459743047	25338609	1
27007595	275686563	1
507087639	575968177	1
85197742	1344951	1
680703	5656302	1
19512218	816653	1
19134104	708454531	1
30366171	130964437	1
70345946	233648542	1
262867859	37822347	1
241399768	309874936	1
1508963088	1405433252	1
13355	6370862	1
8992502	150	1
1335319076	360827238	1
7703962	19615995	1
49805866	249527815	1
15555538	21165375	1
1398656252	36231471	1
18628807	21006515	1
156784756	486703034	1
1023225614	1062569149	1
1995321	10876852	1
267634676	411929500	1
388667819	545265117	1
382171004	349897448	1
258378003	249527815	1
38699286	12273252	1
232739746	116553896	1
316185186	61612315	1
42510889	15471060	1
58617658	15944436	1
54702420	14885549	1
251908868	302953354	1
515730628	402971468	1
17386179	6312822	1
98147240	215980027	1
801114086	118568590	1
469677903	56026578	1
18915567	815897	1
343858847	228944457	1
214252273	618373717	1
26691875	437082255	1
713941724	972651	1
247298825	27197234	1
179355866	371364455	1
565106318	956479640	1
291294103	85529001	1
300054652	188048136	1
494503313	601339956	1
14784842	273684907	1
127766969	35519050	1
138168302	385164473	1
560256237	21861738	2
241791728	618373717	1
25923683	9688342	1
1193345316	613743519	1
719292510	430260686	1
842665962	229587158	1
137200653	364492617	1
278602418	1081084316	1
1457567198	516881795	1
47877414	618373717	1
420622520	1354153938	1
1027469732	219203129	1
248267973	594735542	1
60174469	872670619	1
1242059293	445984214	1
312169321	51439690	1
22872048	6981492	1
459763912	856977883	1
37784259	249527815	1
546960305	116752015	1
346278124	312369392	1
922597158	1259856422	1
366664155	216892541	1
23544392	25338609	1
422400402	974351666	1
151305902	535812768	1
641043	13931982	1
336236736	387159418	1
237536548	118568590	1
101670023	21253062	2
230789548	113521074	1
108413744	755859	1
346121292	230834994	1
755511750	24840280	1
28843533	127978917	1
569405239	1375548134	1
1416904340	803531743	1
729123308	259387161	1
162690587	1692881	1
19909343	755859	1
637443255	10545	1
438620918	573289798	1
1184211024	160136379	1
62534487	579477210	1
23884368	8841372	1
17832925	2136531	1
726694782	48607594	1
277593799	330050863	1
164343906	618373717	1
343850294	230257919	1
32062376	211509074	1
413537788	254560715	1
16960753	127978917	1
572434483	23964755	1
393536464	402971468	1
335121754	974351666	1
755653	14231571	1
98785047	250775442	1
459371630	28688865	1
117513243	204410643	1
405176284	154646912	1
41992849	10194392	1
446441804	406567475	1
211309038	224480390	1
631659581	1314306499	1
408805756	15403842	1
94664353	29976642	1
930644402	130677250	1
459369449	1197619002	1
452369777	1375028150	1
478905107	101346228	1
179385579	2890961	1
1376846335	425482847	1
78835690	15936679	1
17392624	44150150	1
623365778	862850376	1
419128182	548781054	1
6214082	17284240	1
53596339	1475774791	1
185986003	188048136	1
310420974	6370862	1
377940210	89136212	1
163603476	145201486	1
14148326	784912	1
129614976	18657572	1
36533769	28582218	1
309923922	397649105	1
557398440	15395727	1
104835676	140195980	1
399209419	15661911	1
21451409	386039091	1
48408097	56026172	1
855019554	1363386708	1
38919480	555321762	1
47119375	10545	1
455479256	494596456	1
405439365	387159418	1
465762456	633500360	1
522775803	1325001278	1
3682811	14861285	1
1735241	189617902	1
497341148	601607021	1
219643806	125072506	1
76779601	165308072	1
1385842921	618373717	1
1622441	7826502	1
36374088	23255992	1
14524734	14179101	1
46514261	363910393	1
379696489	17569098	1
261777780	307022292	1
179289441	303519851	1
351342177	2136531	1
554812998	446663569	1
14100029	14246782	1
454758563	1348284828	1
814430462	522526329	1
300524492	27705847	1
780927847	1327037412	1
337264265	359814467	1
250814431	311667685	1
47796564	16318564	1
981800528	1347533054	1
787496412	348018957	1
765823333	182429986	1
1506173796	618373717	1
312472901	86315276	1
122665484	16655768	1
378612995	14522520	1
73969814	618373717	1
142822849	420832382	1
13340662	10545	1
97343275	53705827	1
320064037	553928175	1
422237179	712878330	1
128973982	303519851	1
564951286	10545	1
15267898	78453	1
14891451	15027362	1
309593715	120019477	1
27642807	189687557	1
1259224194	311376443	1
1087803152	481610048	1
133479913	305620222	2
21212566	16655768	1
146868443	1421411	1
481694699	522526329	1
348057692	286234775	1
141525263	29470864	1
435788486	90222335	1
443279785	42520617	1
202687860	6312822	1
15154232	16655768	1
51282861	254560715	1
60448082	618373717	1
138114169	298441123	1
369293976	409183752	1
221611264	371576786	1
585798751	496342210	1
250422723	398353404	1
24923263	10064832	1
87120072	750215642	1
14535787	10669542	1
29232120	11405762	1
257934907	54041560	1
368490396	127528428	1
145037975	42951128	1
338676028	528605345	1
477202420	561105724	1
319372718	209317429	1
60566457	250779026	1
358134103	547199152	1
582186901	1064589278	1
446354095	868554325	1
76027434	9688342	2
567055970	275686563	1
30611234	374913304	1
340102691	481644817	1
17055073	18863894	1
480053613	352622772	1
12575252	6312822	1
750469231	188048136	1
7994012	6312822	1
317484886	979811	1
32772908	275686563	1
525414707	762386762	1
298651573	271179789	1
345208464	979811	1
46953637	18131006	1
38299598	255774703	1
228374203	1251828655	1
108768556	54571607	1
146881007	101920103	1
111142263	92600725	1
1063334502	806382636	2
15478172	29470864	1
398957270	264520536	1
72917689	54350523	1
267926336	69018776	1
625314563	388608263	1
17551488	1096775804	1
548543607	25338609	1
18410017	16664681	1
228163045	48880112	1
260706669	54091512	1
194704236	318029154	1
772679988	249527815	1
166445396	406291184	1
266116816	459315874	1
186524003	216892541	1
326739575	407100141	2
91511013	14861285	1
461524459	613743519	1
1241966412	827245315	1
58233608	19615995	1
16737305	12741	1
19963403	784912	1
110456605	49514353	1
375366417	518889227	1
23905666	972651	1
14748896	17865488	1
25840988	972651	1
40886585	146840559	1
303978302	253721283	2
857415954	264149784	1
194580298	83907532	1
353922167	229181037	1
45828832	48632115	1
280322466	1074257515	1
4258171	83271185	1
30694918	9688342	1
279777141	9688342	1
175979310	52143617	1
826511779	1123994286	1
445253695	127978917	1
397555049	128254754	1
29524918	979811	1
411305071	30678524	1
364197480	222540906	1
1452997171	1330410828	1
320231311	328793985	1
874560794	46582114	1
1087833828	214121628	1
50736588	153171512	1
390361438	522526329	1
59943263	326380953	1
103096371	189687557	1
1277851596	636923	1
558735048	974351666	1
266933395	31029349	1
107638645	846412256	1
27930429	618373717	1
241317760	249527815	1
316205758	372541694	1
465282388	7826502	1
195088285	29470864	1
613372367	14522520	1
35207442	1501471	1
1433785818	1154760690	1
175363628	53705827	1
836773189	613743519	1
554639471	310953443	1
156192843	16452299	1
17718321	127978917	1
787744920	47202859	1
552414521	636484157	1
29015013	9688342	1
477112946	29470864	1
300377179	184491523	1
54877472	15566365	1
1457554969	516881795	1
47241636	557130863	1
123224398	15086405	1
229096292	304444010	1
78914936	249527815	1
219849209	572314789	1
10415892	2426	1
764631073	454341008	1
14555105	6312822	1
1068972049	431465935	1
326110193	23978155	1
317575932	54091512	1
470787556	338178787	1
400878677	95330107	1
771681	273684907	1
382198430	338886147	1
771681	127978917	1
1078075578	283322739	1
844770398	540488894	1
1486589293	237441014	1
541367057	408870751	1
145699407	140118545	1
138669695	83271185	1
333779755	779675107	1
521773779	186526473	1
774035840	252349026	1
102857568	111050996	3
25599990	15947185	1
1289424498	14885549	1
33655221	265032049	1
114372166	249527815	2
35891539	191994575	1
395562309	299473199	1
49213475	15163466	1
14176139	51439690	1
1056791629	226585367	1
25460103	163599609	1
101941382	30600597	1
907123326	1209260388	1
86770285	39018466	1
324229844	14149386	1
36253720	98507536	1
580654509	98465645	1
517182256	98470694	1
71719784	470887366	1
58299508	720198362	1
862439383	607958076	1
415900763	2890961	1
59970032	857415518	1
91115589	249527815	1
2087371	10669542	1
40896488	4255361	1
1315669045	412491651	1
714304345	447538839	1
599477937	278184656	1
572838571	1045734068	1
403897043	155677346	1
156835417	25338609	1
15416541	19312115	1
37899872	10760422	1
538682290	275686563	1
379541208	231495896	1
170145849	136112364	1
17692697	83271185	1
14408534	12099822	1
237899139	407384080	1
19064290	115266129	1
287931993	188048136	1
270046902	936073292	1
624044971	156030999	1
288440315	540488894	1
271257751	14861285	1
479449878	283397507	1
51058416	933433482	1
544572735	95065642	1
930618446	1074257515	1
273601904	188048136	1
159006833	249527815	1
453453310	585019631	1
222138375	51813392	1
737810833	333895829	1
345639603	263301218	1
8645572	2817731	1
56556451	16974245	1
